model,question,correct,seconds,prompt_chars
Llama3.2-3B Q6_K,78,1,0.2117,327
Llama3.2-3B Q6_K,79,0,0.1481,155
Llama3.2-3B Q6_K,80,1,0.1502,193
Llama3.2-3B Q6_K,81,1,0.1501,263
Llama3.2-3B Q6_K,82,0,0.1455,138
Llama3.2-3B Q6_K,83,1,0.1456,163
Llama3.2-3B Q6_K,84,0,0.2180,505
Llama3.2-3B Q6_K,85,1,0.1484,178
Llama3.2-3B Q6_K,86,1,0.2243,600
Llama3.2-3B Q6_K,87,1,0.2157,431
Llama3.2-3B Q6_K,88,0,0.2115,221
Llama3.2-3B Q6_K,89,1,0.1482,219
Llama3.2-3B Q6_K,90,1,0.1491,174
Llama3.2-3B Q6_K,91,0,0.2132,346
Llama3.2-3B Q6_K,92,1,0.2131,307
Llama3.2-3B Q6_K,93,1,0.2246,557
Llama3.2-3B Q6_K,94,1,0.2109,289
Llama3.2-3B Q6_K,95,0,0.1479,241
Llama3.2-3B Q6_K,96,1,0.2178,388
Llama3.2-3B Q6_K,97,1,0.1472,201
Llama3.2-3B Q6_K,98,0,0.1502,232
Llama3.2-3B Q6_K,99,1,0.1514,270
Llama3.2-3B Q6_K,100,1,0.2164,466
Llama3.2-3B Q6_K,101,0,0.2131,272
Llama3.2-3B Q6_K,102,1,0.1499,165
Llama3.2-3B Q6_K,103,0,0.1477,185
Llama3.2-3B Q6_K,104,1,0.1503,232
Llama3.2-3B Q6_K,105,1,0.2156,293
Llama3.2-3B Q6_K,106,1,0.1489,248
Llama3.2-3B Q6_K,107,0,0.2122,345
Llama3.2-3B Q6_K,108,1,0.2141,294
Llama3.2-3B Q6_K,109,1,0.1494,144
Llama3.2-3B Q6_K,110,1,0.2198,489
Llama3.2-3B Q6_K,111,0,0.1502,243
Llama3.2-3B Q6_K,112,1,0.2109,284
Llama3.2-3B Q6_K,113,1,0.1492,177
Llama3.2-3B Q6_K,114,1,0.1492,238
Llama3.2-3B Q6_K,115,1,0.1508,218
Llama3.2-3B Q6_K,116,1,0.1503,244
Llama3.2-3B Q6_K,117,1,0.1472,198
Llama3.2-3B Q6_K,118,0,0.2116,247
Llama3.2-3B Q6_K,119,1,0.2167,392
Llama3.2-3B Q6_K,120,1,0.2125,348
Llama3.2-3B Q6_K,121,1,0.1462,175
Llama3.2-3B Q6_K,122,1,0.1554,314
Llama3.2-3B Q6_K,123,1,0.2129,309
Llama3.2-3B Q6_K,124,1,0.2140,334
Llama3.2-3B Q6_K,125,1,0.1494,212
Llama3.2-3B Q6_K,126,0,0.1467,143
Llama3.2-3B Q6_K,127,0,0.1466,155
Llama3.2-3B Q6_K,128,0,0.1483,126
Llama3.2-3B Q6_K,129,1,0.1634,214
Llama3.2-3B Q6_K,130,1,0.1482,154
Llama3.2-3B Q6_K,131,1,0.1558,176
Llama3.2-3B Q6_K,132,1,0.1548,168
Llama3.2-3B Q6_K,133,1,0.1529,212
Llama3.2-3B Q6_K,134,1,0.2172,356
Llama3.2-3B Q6_K,135,0,0.2134,344
Llama3.2-3B Q6_K,136,1,0.2221,380
Llama3.2-3B Q6_K,137,1,0.2096,267
Llama3.2-3B Q6_K,138,1,0.2104,309
Llama3.2-3B Q6_K,139,0,0.1500,228
Llama3.2-3B Q6_K,140,1,0.2089,295
Llama3.2-3B Q6_K,141,1,0.2175,320
Llama3.2-3B Q6_K,142,1,0.1487,217
Llama3.2-3B Q6_K,143,1,0.2163,366
Llama3.2-3B Q6_K,144,1,0.1478,193
Llama3.2-3B Q6_K,145,1,0.2190,491
Llama3.2-3B Q6_K,146,1,0.1481,184
Llama3.2-3B Q6_K,147,1,0.1526,226
Llama3.2-3B Q6_K,148,0,0.1467,91
Llama3.2-3B Q6_K,149,1,0.1513,225
Llama3.2-3B Q6_K,150,1,0.1491,257
Llama3.2-3B Q6_K,151,0,0.1499,185
Llama3.2-3B Q6_K,152,1,0.1492,163
Llama3.2-3B Q6_K,153,0,0.2150,371
Llama3.2-3B Q6_K,154,1,0.2149,319
Llama3.2-3B Q6_K,155,1,0.1502,207
Llama3.2-3B Q6_K,156,0,0.1499,118
Llama3.2-3B Q6_K,157,1,0.1496,182
Llama3.2-3B Q6_K,158,1,0.1474,177
Llama3.2-3B Q6_K,159,1,0.1493,171
Llama3.2-3B Q6_K,160,0,0.1535,265
Llama3.2-3B Q6_K,161,1,0.1483,164
Llama3.2-3B Q6_K,162,0,0.2213,532
Llama3.2-3B Q6_K,163,0,0.1515,322
Llama3.2-3B Q6_K,164,1,0.1474,152
Llama3.2-3B Q6_K,165,1,0.1134,110
Llama3.2-3B Q6_K,166,0,0.1515,228
Llama3.2-3B Q6_K,167,1,0.1520,226
Llama3.2-3B Q6_K,168,0,0.1495,192
Llama3.2-3B Q6_K,169,1,0.2116,308
Llama3.2-3B Q6_K,170,0,0.3967,324
Llama3.2-3B Q6_K,171,1,0.2146,297
Llama3.2-3B Q6_K,172,1,0.2117,332
Llama3.2-3B Q6_K,173,1,0.1521,273
Llama3.2-3B Q6_K,174,1,0.1459,145
Llama3.2-3B Q6_K,175,0,0.2146,439
Llama3.2-3B Q6_K,176,1,0.2101,263
Llama3.2-3B Q6_K,177,1,0.2139,382
Llama3.2-3B Q6_K,178,1,0.1531,202
Llama3.2-3B Q6_K,179,1,0.1137,120
Llama3.2-3B Q6_K,180,1,0.1469,143
Llama3.2-3B Q6_K,181,1,0.2144,380
Llama3.2-3B Q6_K,182,0,0.1497,169
Llama3.2-3B Q6_K,183,1,0.2164,353
Llama3.2-3B Q6_K,184,1,0.2138,382
Llama3.2-3B Q6_K,185,1,0.2234,573
Llama3.2-3B Q6_K,186,0,0.2180,473
Llama3.2-3B Q6_K,187,1,0.2266,287
Llama3.2-3B Q6_K,188,1,0.1554,179
Llama3.2-3B Q6_K,189,0,0.1634,235
Llama3.2-3B Q6_K,190,0,0.1651,246
Llama3.2-3B Q6_K,191,0,0.2215,294
Llama3.2-3B Q6_K,192,1,0.1589,174
Llama3.2-3B Q6_K,193,1,0.2173,372
Llama3.2-3B Q6_K,194,1,0.2155,423
Llama3.2-3B Q6_K,195,1,0.1525,263
Llama3.2-3B Q6_K,196,1,0.2213,434
Llama3.2-3B Q6_K,197,1,0.2144,305
Llama3.2-3B Q6_K,198,1,0.2117,319
Llama3.2-3B Q6_K,199,1,0.1526,236
Llama3.2-3B Q6_K,200,1,0.1541,285
Llama3.2-3B Q6_K,201,1,0.1504,350
Llama3.2-3B Q6_K,202,1,0.1474,148
Llama3.2-3B Q6_K,203,1,0.1544,271
Llama3.2-3B Q6_K,204,0,0.1504,241
Llama3.2-3B Q6_K,205,1,0.1531,185
Llama3.2-3B Q6_K,206,0,0.2177,375
Llama3.2-3B Q6_K,207,1,0.2179,443
Llama3.2-3B Q6_K,208,1,0.2155,361
Llama3.2-3B Q6_K,209,0,0.1505,223
Llama3.2-3B Q6_K,210,1,0.1518,251
Llama3.2-3B Q6_K,211,0,0.2242,290
Llama3.2-3B Q6_K,212,1,0.1518,254
Llama3.2-3B Q6_K,213,1,0.2249,407
Llama3.2-3B Q6_K,214,1,0.2221,476
Llama3.2-3B Q6_K,215,0,0.2156,294
Llama3.2-3B Q6_K,216,1,0.1478,241
Llama3.2-3B Q6_K,217,0,0.2131,262
Llama3.2-3B Q6_K,218,1,0.1135,91
Llama3.2-3B Q6_K,219,1,0.1526,274
Llama3.2-3B Q6_K,220,1,0.1552,274
Llama3.2-3B Q6_K,221,1,0.2164,335
Llama3.2-3B Q6_K,222,0,0.1494,184
Llama3.2-3B Q6_K,223,1,0.2152,334
Llama3.2-3B Q6_K,224,1,0.1482,156
Llama3.2-3B Q6_K,225,1,0.2164,355
Llama3.2-3B Q6_K,226,1,0.2163,382
Llama3.2-3B Q6_K,227,1,0.2140,340
Llama3.2-3B Q6_K,228,1,0.1515,172
Llama3.2-3B Q6_K,229,1,0.1517,286
Llama3.2-3B Q6_K,230,0,0.3950,676
Llama3.2-3B Q6_K,231,1,0.4125,928
Llama3.2-3B Q6_K,232,1,0.1554,207
Llama3.2-3B Q6_K,233,1,0.1503,91
Llama3.2-3B Q6_K,234,0,0.1554,173
Llama3.2-3B Q6_K,235,1,0.1473,239
Llama3.2-3B Q6_K,236,0,0.1548,274
Llama3.2-3B Q6_K,237,0,0.2156,314
Llama3.2-3B Q6_K,238,1,0.2166,415
Llama3.2-3B Q6_K,239,1,0.1492,206
Llama3.2-3B Q6_K,240,0,0.1532,239
Llama3.2-3B Q6_K,241,1,0.2131,317
Llama3.2-3B Q6_K,242,1,0.1539,266
Llama3.2-3B Q6_K,243,1,0.1520,156
Llama3.2-3B Q6_K,244,0,0.2167,399
Llama3.2-3B Q6_K,245,1,0.1549,273
Llama3.2-3B Q6_K,246,1,0.1518,247
Llama3.2-3B Q6_K,247,1,0.2133,328
Llama3.2-3B Q6_K,248,0,0.1493,185
Llama3.2-3B Q6_K,249,0,0.1483,137
Llama3.2-3B Q6_K,250,1,0.1501,224
Llama3.2-3B Q6_K,251,0,0.2182,413
Llama3.2-3B Q6_K,252,1,0.2131,323
Llama3.2-3B Q6_K,253,1,0.1494,174
Llama3.2-3B Q6_K,254,1,0.2189,314
Llama3.2-3B Q6_K,255,1,0.1525,217
Llama3.2-3B Q6_K,256,1,0.1499,136
Llama3.2-3B Q6_K,257,1,0.2232,494
Llama3.2-3B Q6_K,258,1,0.2137,328
Llama3.2-3B Q6_K,259,0,0.1549,224
Llama3.2-3B Q6_K,260,0,0.2170,314
Llama3.2-3B Q6_K,261,1,0.1501,181
Llama3.2-3B Q6_K,262,1,0.2165,289
Llama3.2-3B Q6_K,263,1,0.1510,146
Llama3.2-3B Q6_K,264,1,0.1542,253
Llama3.2-3B Q6_K,265,1,0.2142,300
Llama3.2-3B Q6_K,266,1,0.1517,206
Llama3.2-3B Q6_K,267,0,0.1510,263
Llama3.2-3B Q6_K,268,1,0.2210,356
Llama3.2-3B Q6_K,269,1,0.4073,946
Llama3.2-3B Q6_K,270,1,0.1554,254
Llama3.2-3B Q6_K,271,1,0.1174,112
Llama3.2-3B Q6_K,272,1,0.1542,201
Llama3.2-3B Q6_K,273,1,0.1550,244
Llama3.2-3B Q6_K,274,0,0.1508,236
Llama3.2-3B Q6_K,275,1,0.2210,349
Llama3.2-3B Q6_K,276,1,0.1547,178
Llama3.2-3B Q6_K,277,1,0.1511,244
Llama3.2-3B Q6_K,278,1,0.2180,391
Llama3.2-3B Q6_K,279,1,0.1525,235
Llama3.2-3B Q6_K,280,1,0.1549,160
Llama3.2-3B Q6_K,281,1,0.2198,392
Llama3.2-3B Q6_K,282,1,0.1509,264
Llama3.2-3B Q6_K,283,1,0.1546,211
Llama3.2-3B Q6_K,284,0,0.2219,444
Llama3.2-3B Q6_K,285,1,0.1510,147
Llama3.2-3B Q6_K,286,1,0.1578,336
Llama3.2-3B Q6_K,287,0,0.2142,290
Llama3.2-3B Q6_K,288,1,0.1536,213
Llama3.2-3B Q6_K,289,0,0.2182,428
Llama3.2-3B Q6_K,290,1,0.2235,542
Llama3.2-3B Q6_K,291,0,0.2182,252
Llama3.2-3B Q6_K,292,0,0.1493,170
Llama3.2-3B Q6_K,293,1,0.1518,245
Llama3.2-3B Q6_K,294,1,0.1492,168
Llama3.2-3B Q6_K,295,1,0.1487,138
Llama3.2-3B Q6_K,296,0,0.1537,300
Llama3.2-3B Q6_K,297,1,0.1515,232
Llama3.2-3B Q6_K,298,1,0.2216,492
Llama3.2-3B Q6_K,299,1,0.2266,493
Llama3.2-3B Q6_K,300,1,0.1551,225
Llama3.2-3B Q6_K,301,1,0.2150,223
Llama3.2-3B Q6_K,302,1,0.1519,210
Llama3.2-3B Q6_K,303,1,0.1533,322
Llama3.2-3B Q6_K,304,0,0.1533,232
Llama3.2-3B Q6_K,305,1,0.1501,134
Llama3.2-3B Q6_K,306,1,0.1530,272
Llama3.2-3B Q6_K,307,1,0.1519,224
Llama3.2-3B Q6_K,308,1,0.1492,196
Llama3.2-3B Q6_K,309,1,0.1560,241
Llama3.2-3B Q6_K,310,0,0.3960,667
Llama3.2-3B Q6_K,311,1,0.2169,361
Llama3.2-3B Q6_K,312,1,0.1168,100
Llama3.2-3B Q6_K,313,0,0.2169,223
Llama3.2-3B Q6_K,314,1,0.2176,311
Llama3.2-3B Q6_K,315,0,0.2195,285
Llama3.2-3B Q6_K,316,1,0.1520,272
Llama3.2-3B Q6_K,317,0,0.2191,337
Llama3.2-3B Q6_K,318,1,0.2249,550
Llama3.2-3B Q6_K,319,0,0.1511,129
Llama3.2-3B Q6_K,320,0,0.2267,588
Llama3.2-3B Q6_K,321,1,0.1531,228
Llama3.2-3B Q6_K,322,1,0.2182,376
Llama3.2-3B Q6_K,323,1,0.1523,226
Llama3.2-3B Q6_K,324,1,0.1495,160
Llama3.2-3B Q6_K,325,1,0.2216,476
Llama3.2-3B Q6_K,326,1,0.1486,151
Llama3.2-3B Q6_K,327,0,0.1539,223
Llama3.2-3B Q6_K,328,1,0.1536,192
Llama3.2-3B Q6_K,329,0,0.1510,152
Llama3.2-3B Q6_K,330,0,0.2124,307
Llama3.2-3B Q6_K,331,1,0.2262,593
Llama3.2-3B Q6_K,332,1,0.1494,193
Llama3.2-3B Q6_K,333,1,0.2149,219
Llama3.2-3B Q6_K,334,0,0.2144,334
Llama3.2-3B Q6_K,335,0,0.2137,308
Llama3.2-3B Q6_K,336,0,0.2132,177
Llama3.2-3B Q6_K,337,1,0.2186,402
Llama3.2-3B Q6_K,338,0,0.1565,234
Llama3.2-3B Q6_K,339,1,0.1546,298
Llama3.2-3B Q6_K,340,1,0.1515,232
Llama3.2-3B Q6_K,341,0,0.1537,165
Llama3.2-3B Q6_K,342,1,0.1551,197
Llama3.2-3B Q6_K,343,1,0.2245,521
Llama3.2-3B Q6_K,344,0,0.2228,388
Llama3.2-3B Q6_K,345,1,0.2190,377
Llama3.2-3B Q6_K,346,1,0.1514,198
Llama3.2-3B Q6_K,347,1,0.1544,270
Llama3.2-3B Q6_K,348,1,0.1497,148
Llama3.2-3B Q6_K,349,0,0.1525,250
Llama3.2-3B Q6_K,350,0,0.1544,167
Llama3.2-3B Q6_K,351,1,0.2188,376
Llama3.2-3B Q6_K,352,1,0.1540,222
Llama3.2-3B Q6_K,353,0,0.1544,216
