model,question,correct,seconds,prompt_chars
Qwen2.5-3B Q6_K,395,1,0.1527,200
Qwen2.5-3B Q6_K,396,1,0.2487,491
Qwen2.5-3B Q6_K,397,1,0.1570,291
Qwen2.5-3B Q6_K,398,1,0.2377,393
Qwen2.5-3B Q6_K,399,1,0.2390,359
Qwen2.5-3B Q6_K,400,1,0.1173,120
Qwen2.5-3B Q6_K,401,1,0.2434,401
Qwen2.5-3B Q6_K,402,1,0.2410,371
Qwen2.5-3B Q6_K,403,1,0.2347,322
Qwen2.5-3B Q6_K,404,1,0.2389,440
Qwen2.5-3B Q6_K,405,0,0.2369,393
Qwen2.5-3B Q6_K,406,1,0.2357,335
Qwen2.5-3B Q6_K,407,0,0.2396,390
Qwen2.5-3B Q6_K,408,1,0.2430,457
Qwen2.5-3B Q6_K,409,0,0.2377,285
Qwen2.5-3B Q6_K,410,1,0.2372,370
Qwen2.5-3B Q6_K,411,1,0.1528,240
Qwen2.5-3B Q6_K,412,1,0.1519,174
Qwen2.5-3B Q6_K,413,0,0.2410,310
Qwen2.5-3B Q6_K,414,0,0.2354,323
Qwen2.5-3B Q6_K,415,1,0.2372,344
Qwen2.5-3B Q6_K,416,1,0.3979,724
Qwen2.5-3B Q6_K,417,1,0.1544,171
Qwen2.5-3B Q6_K,418,1,0.1566,260
Qwen2.5-3B Q6_K,419,1,0.2416,386
Qwen2.5-3B Q6_K,420,1,0.1487,134
Qwen2.5-3B Q6_K,421,1,0.2436,406
Qwen2.5-3B Q6_K,422,1,0.2397,444
Qwen2.5-3B Q6_K,423,1,0.2426,414
Qwen2.5-3B Q6_K,424,1,0.2376,407
Qwen2.5-3B Q6_K,425,1,0.2436,449
Qwen2.5-3B Q6_K,426,1,0.2313,268
Qwen2.5-3B Q6_K,427,0,0.1487,165
Qwen2.5-3B Q6_K,428,1,0.2461,492
Qwen2.5-3B Q6_K,429,1,0.1506,196
Qwen2.5-3B Q6_K,430,1,0.1177,100
Qwen2.5-3B Q6_K,431,1,0.2465,586
Qwen2.5-3B Q6_K,432,1,0.2345,375
Qwen2.5-3B Q6_K,433,1,0.1558,272
Qwen2.5-3B Q6_K,434,1,0.2531,606
Qwen2.5-3B Q6_K,435,1,0.3913,405
Qwen2.5-3B Q6_K,436,1,0.3916,598
Qwen2.5-3B Q6_K,437,0,0.1542,178
Qwen2.5-3B Q6_K,438,1,0.2510,580
Qwen2.5-3B Q6_K,439,0,0.2364,369
Qwen2.5-3B Q6_K,440,1,0.1509,193
Qwen2.5-3B Q6_K,441,0,0.1515,149
Qwen2.5-3B Q6_K,442,1,0.2359,257
Qwen2.5-3B Q6_K,443,0,0.2361,372
Qwen2.5-3B Q6_K,444,0,0.2357,268
Qwen2.5-3B Q6_K,445,1,0.1542,212
Qwen2.5-3B Q6_K,446,1,0.1557,267
Qwen2.5-3B Q6_K,447,1,0.1533,191
Qwen2.5-3B Q6_K,448,1,0.2466,480
Qwen2.5-3B Q6_K,449,1,0.2322,339
Qwen2.5-3B Q6_K,450,1,0.2399,386
Qwen2.5-3B Q6_K,451,1,0.1486,142
Qwen2.5-3B Q6_K,452,0,0.1512,189
Qwen2.5-3B Q6_K,453,0,0.2366,320
Qwen2.5-3B Q6_K,454,1,0.2422,465
Qwen2.5-3B Q6_K,455,1,0.2466,509
Qwen2.5-3B Q6_K,456,1,0.1528,193
Qwen2.5-3B Q6_K,457,1,0.2349,299
Qwen2.5-3B Q6_K,458,1,0.3929,610
Qwen2.5-3B Q6_K,459,1,0.2368,284
Qwen2.5-3B Q6_K,460,0,0.1546,129
Qwen2.5-3B Q6_K,461,0,0.2558,476
Qwen2.5-3B Q6_K,462,1,0.2649,463
Qwen2.5-3B Q6_K,463,1,0.1754,265
Qwen2.5-3B Q6_K,464,1,0.1727,180
Qwen2.5-3B Q6_K,465,0,0.2545,307
Qwen2.5-3B Q6_K,466,1,0.2874,458
Qwen2.5-3B Q6_K,467,1,0.2745,311
Qwen2.5-3B Q6_K,468,1,0.2790,355
Qwen2.5-3B Q6_K,469,1,0.2806,425
Qwen2.5-3B Q6_K,470,1,0.2787,317
Qwen2.5-3B Q6_K,471,1,0.1844,215
Qwen2.5-3B Q6_K,472,1,0.2789,326
Qwen2.5-3B Q6_K,473,1,0.1888,167
Qwen2.5-3B Q6_K,474,1,0.2961,510
Qwen2.5-3B Q6_K,475,1,0.1947,223
Qwen2.5-3B Q6_K,476,1,0.1876,173
Qwen2.5-3B Q6_K,477,0,0.2733,494
Qwen2.5-3B Q6_K,478,1,0.1851,164
Qwen2.5-3B Q6_K,479,1,0.1823,298
Qwen2.5-3B Q6_K,480,1,0.1925,271
Qwen2.5-3B Q6_K,481,1,0.1457,106
Qwen2.5-3B Q6_K,482,1,0.2774,364
Qwen2.5-3B Q6_K,483,1,0.2875,401
Qwen2.5-3B Q6_K,484,1,0.2683,241
Qwen2.5-3B Q6_K,485,1,0.2730,352
Qwen2.5-3B Q6_K,486,1,0.1905,268
Qwen2.5-3B Q6_K,487,1,0.1842,186
Qwen2.5-3B Q6_K,488,1,0.1811,266
Qwen2.5-3B Q6_K,489,1,0.1948,196
Qwen2.5-3B Q6_K,490,1,0.2803,350
Qwen2.5-3B Q6_K,491,1,0.2778,342
Qwen2.5-3B Q6_K,492,1,0.1873,223
Qwen2.5-3B Q6_K,493,1,0.2759,301
Qwen2.5-3B Q6_K,494,1,0.1934,181
Qwen2.5-3B Q6_K,495,1,0.1840,186
Qwen2.5-3B Q6_K,496,1,0.2721,358
Qwen2.5-3B Q6_K,497,0,0.1812,147
Qwen2.5-3B Q6_K,498,0,0.2850,237
Qwen2.5-3B Q6_K,499,1,0.2820,478
Qwen2.5-3B Q6_K,500,1,0.2791,395
Qwen2.5-3B Q6_K,501,1,0.1849,267
Qwen2.5-3B Q6_K,502,1,0.2835,358
Qwen2.5-3B Q6_K,503,0,0.1880,168
Qwen2.5-3B Q6_K,504,1,0.2869,550
Qwen2.5-3B Q6_K,505,0,0.2800,216
