model,question,correct,seconds,prompt_chars
Qwen2.5-1.5B F16,650,1,0.1609,368
Qwen2.5-1.5B F16,651,1,0.1660,420
Qwen2.5-1.5B F16,652,1,0.1175,248
Qwen2.5-1.5B F16,653,1,0.1151,226
Qwen2.5-1.5B F16,654,0,0.1130,166
Qwen2.5-1.5B F16,655,1,0.1185,319
Qwen2.5-1.5B F16,656,1,0.1085,175
Qwen2.5-1.5B F16,657,0,0.1709,474
Qwen2.5-1.5B F16,658,1,0.1613,311
Qwen2.5-1.5B F16,659,1,0.1558,250
Qwen2.5-1.5B F16,660,1,0.1710,526
Qwen2.5-1.5B F16,661,0,0.1709,379
